batch,treatment,spl,low_freq,mid_freq,high_freq,aci,adi,aei,0.0,11.71875,23.4375,35.15625,46.875,58.59375,70.3125,82.03125,93.75,105.46875,117.1875,128.90625,140.625,152.34375,164.0625,175.78125,187.5,199.21875,210.9375,222.65625,234.375,246.09375,257.8125,269.53125,281.25,292.96875,304.6875,316.40625,328.125,339.84375,351.5625,363.28125,375.0,386.71875,398.4375,410.15625,421.875,433.59375,445.3125,457.03125,468.75,480.46875,492.1875,503.90625,515.625,527.34375,539.0625,550.78125,562.5,574.21875,585.9375,597.65625,609.375,621.09375,632.8125,644.53125,656.25,667.96875,679.6875,691.40625,703.125,714.84375,726.5625,738.28125,750.0,761.71875,773.4375,785.15625,796.875,808.59375,820.3125,832.03125,843.75,855.46875,867.1875,878.90625,890.625,902.34375,914.0625,925.78125,937.5,949.21875,960.9375,972.65625,984.375,996.09375,1007.8125,1019.53125,1031.25,1042.96875,1054.6875,1066.40625,1078.125,1089.84375,1101.5625,1113.28125,1125.0,1136.71875,1148.4375,1160.15625,1171.875,1183.59375,1195.3125,1207.03125,1218.75,1230.46875,1242.1875,1253.90625,1265.625,1277.34375,1289.0625,1300.78125,1312.5,1324.21875,1335.9375,1347.65625,1359.375,1371.09375,1382.8125,1394.53125,1406.25,1417.96875,1429.6875,1441.40625,1453.125,1464.84375,1476.5625,1488.28125,1500.0,1511.71875,1523.4375,1535.15625,1546.875,1558.59375,1570.3125,1582.03125,1593.75,1605.46875,1617.1875,1628.90625,1640.625,1652.34375,1664.0625,1675.78125,1687.5,1699.21875,1710.9375,1722.65625,1734.375,1746.09375,1757.8125,1769.53125,1781.25,1792.96875,1804.6875,1816.40625,1828.125,1839.84375,1851.5625,1863.28125,1875.0,1886.71875,1898.4375,1910.15625,1921.875,1933.59375,1945.3125,1957.03125,1968.75,1980.46875,1992.1875,2003.90625,2015.625,2027.34375,2039.0625,2050.78125,2062.5,2074.21875,2085.9375,2097.65625,2109.375,2121.09375,2132.8125,2144.53125,2156.25,2167.96875,2179.6875,2191.40625,2203.125,2214.84375,2226.5625,2238.28125,2250.0,2261.71875,2273.4375,2285.15625,2296.875,2308.59375,2320.3125,2332.03125,2343.75,2355.46875,2367.1875,2378.90625,2390.625,2402.34375,2414.0625,2425.78125,2437.5,2449.21875,2460.9375,2472.65625,2484.375,2496.09375,2507.8125,2519.53125,2531.25,2542.96875,2554.6875,2566.40625,2578.125,2589.84375,2601.5625,2613.28125,2625.0,2636.71875,2648.4375,2660.15625,2671.875,2683.59375,2695.3125,2707.03125,2718.75,2730.46875,2742.1875,2753.90625,2765.625,2777.34375,2789.0625,2800.78125,2812.5,2824.21875,2835.9375,2847.65625,2859.375,2871.09375,2882.8125,2894.53125,2906.25,2917.96875,2929.6875,2941.40625,2953.125,2964.84375,2976.5625,2988.28125,3000.0,3011.71875,3023.4375,3035.15625,3046.875,3058.59375,3070.3125,3082.03125,3093.75,3105.46875,3117.1875,3128.90625,3140.625,3152.34375,3164.0625,3175.78125,3187.5,3199.21875,3210.9375,3222.65625,3234.375,3246.09375,3257.8125,3269.53125,3281.25,3292.96875,3304.6875,3316.40625,3328.125,3339.84375,3351.5625,3363.28125,3375.0,3386.71875,3398.4375,3410.15625,3421.875,3433.59375,3445.3125,3457.03125,3468.75,3480.46875,3492.1875,3503.90625,3515.625,3527.34375,3539.0625,3550.78125,3562.5,3574.21875,3585.9375,3597.65625,3609.375,3621.09375,3632.8125,3644.53125,3656.25,3667.96875,3679.6875,3691.40625,3703.125,3714.84375,3726.5625,3738.28125,3750.0,3761.71875,3773.4375,3785.15625,3796.875,3808.59375,3820.3125,3832.03125,3843.75,3855.46875,3867.1875,3878.90625,3890.625,3902.34375,3914.0625,3925.78125,3937.5,3949.21875,3960.9375,3972.65625,3984.375,3996.09375,4007.8125,4019.53125,4031.25,4042.96875,4054.6875,4066.40625,4078.125,4089.84375,4101.5625,4113.28125,4125.0,4136.71875,4148.4375,4160.15625,4171.875,4183.59375,4195.3125,4207.03125,4218.75,4230.46875,4242.1875,4253.90625,4265.625,4277.34375,4289.0625,4300.78125,4312.5,4324.21875,4335.9375,4347.65625,4359.375,4371.09375,4382.8125,4394.53125,4406.25,4417.96875,4429.6875,4441.40625,4453.125,4464.84375,4476.5625,4488.28125,4500.0,4511.71875,4523.4375,4535.15625,4546.875,4558.59375,4570.3125,4582.03125,4593.75,4605.46875,4617.1875,4628.90625,4640.625,4652.34375,4664.0625,4675.78125,4687.5,4699.21875,4710.9375,4722.65625,4734.375,4746.09375,4757.8125,4769.53125,4781.25,4792.96875,4804.6875,4816.40625,4828.125,4839.84375,4851.5625,4863.28125,4875.0,4886.71875,4898.4375,4910.15625,4921.875,4933.59375,4945.3125,4957.03125,4968.75,4980.46875,4992.1875,5003.90625,5015.625,5027.34375,5039.0625,5050.78125,5062.5,5074.21875,5085.9375,5097.65625,5109.375,5121.09375,5132.8125,5144.53125,5156.25,5167.96875,5179.6875,5191.40625,5203.125,5214.84375,5226.5625,5238.28125,5250.0,5261.71875,5273.4375,5285.15625,5296.875,5308.59375,5320.3125,5332.03125,5343.75,5355.46875,5367.1875,5378.90625,5390.625,5402.34375,5414.0625,5425.78125,5437.5,5449.21875,5460.9375,5472.65625,5484.375,5496.09375,5507.8125,5519.53125,5531.25,5542.96875,5554.6875,5566.40625,5578.125,5589.84375,5601.5625,5613.28125,5625.0,5636.71875,5648.4375,5660.15625,5671.875,5683.59375,5695.3125,5707.03125,5718.75,5730.46875,5742.1875,5753.90625,5765.625,5777.34375,5789.0625,5800.78125,5812.5,5824.21875,5835.9375,5847.65625,5859.375,5871.09375,5882.8125,5894.53125,5906.25,5917.96875,5929.6875,5941.40625,5953.125,5964.84375,5976.5625,5988.28125,6000.0,6011.71875,6023.4375,6035.15625,6046.875,6058.59375,6070.3125,6082.03125,6093.75,6105.46875,6117.1875,6128.90625,6140.625,6152.34375,6164.0625,6175.78125,6187.5,6199.21875,6210.9375,6222.65625,6234.375,6246.09375,6257.8125,6269.53125,6281.25,6292.96875,6304.6875,6316.40625,6328.125,6339.84375,6351.5625,6363.28125,6375.0,6386.71875,6398.4375,6410.15625,6421.875,6433.59375,6445.3125,6457.03125,6468.75,6480.46875,6492.1875,6503.90625,6515.625,6527.34375,6539.0625,6550.78125,6562.5,6574.21875,6585.9375,6597.65625,6609.375,6621.09375,6632.8125,6644.53125,6656.25,6667.96875,6679.6875,6691.40625,6703.125,6714.84375,6726.5625,6738.28125,6750.0,6761.71875,6773.4375,6785.15625,6796.875,6808.59375,6820.3125,6832.03125,6843.75,6855.46875,6867.1875,6878.90625,6890.625,6902.34375,6914.0625,6925.78125,6937.5,6949.21875,6960.9375,6972.65625,6984.375,6996.09375,7007.8125,7019.53125,7031.25,7042.96875,7054.6875,7066.40625,7078.125,7089.84375,7101.5625,7113.28125,7125.0,7136.71875,7148.4375,7160.15625,7171.875,7183.59375,7195.3125,7207.03125,7218.75,7230.46875,7242.1875,7253.90625,7265.625,7277.34375,7289.0625,7300.78125,7312.5,7324.21875,7335.9375,7347.65625,7359.375,7371.09375,7382.8125,7394.53125,7406.25,7417.96875,7429.6875,7441.40625,7453.125,7464.84375,7476.5625,7488.28125,7500.0,7511.71875,7523.4375,7535.15625,7546.875,7558.59375,7570.3125,7582.03125,7593.75,7605.46875,7617.1875,7628.90625,7640.625,7652.34375,7664.0625,7675.78125,7687.5,7699.21875,7710.9375,7722.65625,7734.375,7746.09375,7757.8125,7769.53125,7781.25,7792.96875,7804.6875,7816.40625,7828.125,7839.84375,7851.5625,7863.28125,7875.0,7886.71875,7898.4375,7910.15625,7921.875,7933.59375,7945.3125,7957.03125,7968.75,7980.46875,7992.1875,8003.90625,8015.625,8027.34375,8039.0625,8050.78125,8062.5,8074.21875,8085.9375,8097.65625,8109.375,8121.09375,8132.8125,8144.53125,8156.25,8167.96875,8179.6875,8191.40625,8203.125,8214.84375,8226.5625,8238.28125,8250.0,8261.71875,8273.4375,8285.15625,8296.875,8308.59375,8320.3125,8332.03125,8343.75,8355.46875,8367.1875,8378.90625,8390.625,8402.34375,8414.0625,8425.78125,8437.5,8449.21875,8460.9375,8472.65625,8484.375,8496.09375,8507.8125,8519.53125,8531.25,8542.96875,8554.6875,8566.40625,8578.125,8589.84375,8601.5625,8613.28125,8625.0,8636.71875,8648.4375,8660.15625,8671.875,8683.59375,8695.3125,8707.03125,8718.75,8730.46875,8742.1875,8753.90625,8765.625,8777.34375,8789.0625,8800.78125,8812.5,8824.21875,8835.9375,8847.65625,8859.375,8871.09375,8882.8125,8894.53125,8906.25,8917.96875,8929.6875,8941.40625,8953.125,8964.84375,8976.5625,8988.28125,9000.0,9011.71875,9023.4375,9035.15625,9046.875,9058.59375,9070.3125,9082.03125,9093.75,9105.46875,9117.1875,9128.90625,9140.625,9152.34375,9164.0625,9175.78125,9187.5,9199.21875,9210.9375,9222.65625,9234.375,9246.09375,9257.8125,9269.53125,9281.25,9292.96875,9304.6875,9316.40625,9328.125,9339.84375,9351.5625,9363.28125,9375.0,9386.71875,9398.4375,9410.15625,9421.875,9433.59375,9445.3125,9457.03125,9468.75,9480.46875,9492.1875,9503.90625,9515.625,9527.34375,9539.0625,9550.78125,9562.5,9574.21875,9585.9375,9597.65625,9609.375,9621.09375,9632.8125,9644.53125,9656.25,9667.96875,9679.6875,9691.40625,9703.125,9714.84375,9726.5625,9738.28125,9750.0,9761.71875,9773.4375,9785.15625,9796.875,9808.59375,9820.3125,9832.03125,9843.75,9855.46875,9867.1875,9878.90625,9890.625,9902.34375,9914.0625,9925.78125,9937.5,9949.21875,9960.9375,9972.65625,9984.375,9996.09375,10007.8125,10019.53125,10031.25,10042.96875,10054.6875,10066.40625,10078.125,10089.84375,10101.5625,10113.28125,10125.0,10136.71875,10148.4375,10160.15625,10171.875,10183.59375,10195.3125,10207.03125,10218.75,10230.46875,10242.1875,10253.90625,10265.625,10277.34375,10289.0625,10300.78125,10312.5,10324.21875,10335.9375,10347.65625,10359.375,10371.09375,10382.8125,10394.53125,10406.25,10417.96875,10429.6875,10441.40625,10453.125,10464.84375,10476.5625,10488.28125,10500.0,10511.71875,10523.4375,10535.15625,10546.875,10558.59375,10570.3125,10582.03125,10593.75,10605.46875,10617.1875,10628.90625,10640.625,10652.34375,10664.0625,10675.78125,10687.5,10699.21875,10710.9375,10722.65625,10734.375,10746.09375,10757.8125,10769.53125,10781.25,10792.96875,10804.6875,10816.40625,10828.125,10839.84375,10851.5625,10863.28125,10875.0,10886.71875,10898.4375,10910.15625,10921.875,10933.59375,10945.3125,10957.03125,10968.75,10980.46875,10992.1875,11003.90625,11015.625,11027.34375,11039.0625,11050.78125,11062.5,11074.21875,11085.9375,11097.65625,11109.375,11121.09375,11132.8125,11144.53125,11156.25,11167.96875,11179.6875,11191.40625,11203.125,11214.84375,11226.5625,11238.28125,11250.0,11261.71875,11273.4375,11285.15625,11296.875,11308.59375,11320.3125,11332.03125,11343.75,11355.46875,11367.1875,11378.90625,11390.625,11402.34375,11414.0625,11425.78125,11437.5,11449.21875,11460.9375,11472.65625,11484.375,11496.09375,11507.8125,11519.53125,11531.25,11542.96875,11554.6875,11566.40625,11578.125,11589.84375,11601.5625,11613.28125,11625.0,11636.71875,11648.4375,11660.15625,11671.875,11683.59375,11695.3125,11707.03125,11718.75,11730.46875,11742.1875,11753.90625,11765.625,11777.34375,11789.0625,11800.78125,11812.5,11824.21875,11835.9375,11847.65625,11859.375,11871.09375,11882.8125,11894.53125,11906.25,11917.96875,11929.6875,11941.40625,11953.125,11964.84375,11976.5625,11988.28125,12000.0,12011.71875,12023.4375,12035.15625,12046.875,12058.59375,12070.3125,12082.03125,12093.75,12105.46875,12117.1875,12128.90625,12140.625,12152.34375,12164.0625,12175.78125,12187.5,12199.21875,12210.9375,12222.65625,12234.375,12246.09375,12257.8125,12269.53125,12281.25,12292.96875,12304.6875,12316.40625,12328.125,12339.84375,12351.5625,12363.28125,12375.0,12386.71875,12398.4375,12410.15625,12421.875,12433.59375,12445.3125,12457.03125,12468.75,12480.46875,12492.1875,12503.90625,12515.625,12527.34375,12539.0625,12550.78125,12562.5,12574.21875,12585.9375,12597.65625,12609.375,12621.09375,12632.8125,12644.53125,12656.25,12667.96875,12679.6875,12691.40625,12703.125,12714.84375,12726.5625,12738.28125,12750.0,12761.71875,12773.4375,12785.15625,12796.875,12808.59375,12820.3125,12832.03125,12843.75,12855.46875,12867.1875,12878.90625,12890.625,12902.34375,12914.0625,12925.78125,12937.5,12949.21875,12960.9375,12972.65625,12984.375,12996.09375,13007.8125,13019.53125,13031.25,13042.96875,13054.6875,13066.40625,13078.125,13089.84375,13101.5625,13113.28125,13125.0,13136.71875,13148.4375,13160.15625,13171.875,13183.59375,13195.3125,13207.03125,13218.75,13230.46875,13242.1875,13253.90625,13265.625,13277.34375,13289.0625,13300.78125,13312.5,13324.21875,13335.9375,13347.65625,13359.375,13371.09375,13382.8125,13394.53125,13406.25,13417.96875,13429.6875,13441.40625,13453.125,13464.84375,13476.5625,13488.28125,13500.0,13511.71875,13523.4375,13535.15625,13546.875,13558.59375,13570.3125,13582.03125,13593.75,13605.46875,13617.1875,13628.90625,13640.625,13652.34375,13664.0625,13675.78125,13687.5,13699.21875,13710.9375,13722.65625,13734.375,13746.09375,13757.8125,13769.53125,13781.25,13792.96875,13804.6875,13816.40625,13828.125,13839.84375,13851.5625,13863.28125,13875.0,13886.71875,13898.4375,13910.15625,13921.875,13933.59375,13945.3125,13957.03125,13968.75,13980.46875,13992.1875,14003.90625,14015.625,14027.34375,14039.0625,14050.78125,14062.5,14074.21875,14085.9375,14097.65625,14109.375,14121.09375,14132.8125,14144.53125,14156.25,14167.96875,14179.6875,14191.40625,14203.125,14214.84375,14226.5625,14238.28125,14250.0,14261.71875,14273.4375,14285.15625,14296.875,14308.59375,14320.3125,14332.03125,14343.75,14355.46875,14367.1875,14378.90625,14390.625,14402.34375,14414.0625,14425.78125,14437.5,14449.21875,14460.9375,14472.65625,14484.375,14496.09375,14507.8125,14519.53125,14531.25,14542.96875,14554.6875,14566.40625,14578.125,14589.84375,14601.5625,14613.28125,14625.0,14636.71875,14648.4375,14660.15625,14671.875,14683.59375,14695.3125,14707.03125,14718.75,14730.46875,14742.1875,14753.90625,14765.625,14777.34375,14789.0625,14800.78125,14812.5,14824.21875,14835.9375,14847.65625,14859.375,14871.09375,14882.8125,14894.53125,14906.25,14917.96875,14929.6875,14941.40625,14953.125,14964.84375,14976.5625,14988.28125,15000.0,15011.71875,15023.4375,15035.15625,15046.875,15058.59375,15070.3125,15082.03125,15093.75,15105.46875,15117.1875,15128.90625,15140.625,15152.34375,15164.0625,15175.78125,15187.5,15199.21875,15210.9375,15222.65625,15234.375,15246.09375,15257.8125,15269.53125,15281.25,15292.96875,15304.6875,15316.40625,15328.125,15339.84375,15351.5625,15363.28125,15375.0,15386.71875,15398.4375,15410.15625,15421.875,15433.59375,15445.3125,15457.03125,15468.75,15480.46875,15492.1875,15503.90625,15515.625,15527.34375,15539.0625,15550.78125,15562.5,15574.21875,15585.9375,15597.65625,15609.375,15621.09375,15632.8125,15644.53125,15656.25,15667.96875,15679.6875,15691.40625,15703.125,15714.84375,15726.5625,15738.28125,15750.0,15761.71875,15773.4375,15785.15625,15796.875,15808.59375,15820.3125,15832.03125,15843.75,15855.46875,15867.1875,15878.90625,15890.625,15902.34375,15914.0625,15925.78125,15937.5,15949.21875,15960.9375,15972.65625,15984.375,15996.09375,16007.8125,16019.53125,16031.25,16042.96875,16054.6875,16066.40625,16078.125,16089.84375,16101.5625,16113.28125,16125.0,16136.71875,16148.4375,16160.15625,16171.875,16183.59375,16195.3125,16207.03125,16218.75,16230.46875,16242.1875,16253.90625,16265.625,16277.34375,16289.0625,16300.78125,16312.5,16324.21875,16335.9375,16347.65625,16359.375,16371.09375,16382.8125,16394.53125,16406.25,16417.96875,16429.6875,16441.40625,16453.125,16464.84375,16476.5625,16488.28125,16500.0,16511.71875,16523.4375,16535.15625,16546.875,16558.59375,16570.3125,16582.03125,16593.75,16605.46875,16617.1875,16628.90625,16640.625,16652.34375,16664.0625,16675.78125,16687.5,16699.21875,16710.9375,16722.65625,16734.375,16746.09375,16757.8125,16769.53125,16781.25,16792.96875,16804.6875,16816.40625,16828.125,16839.84375,16851.5625,16863.28125,16875.0,16886.71875,16898.4375,16910.15625,16921.875,16933.59375,16945.3125,16957.03125,16968.75,16980.46875,16992.1875,17003.90625,17015.625,17027.34375,17039.0625,17050.78125,17062.5,17074.21875,17085.9375,17097.65625,17109.375,17121.09375,17132.8125,17144.53125,17156.25,17167.96875,17179.6875,17191.40625,17203.125,17214.84375,17226.5625,17238.28125,17250.0,17261.71875,17273.4375,17285.15625,17296.875,17308.59375,17320.3125,17332.03125,17343.75,17355.46875,17367.1875,17378.90625,17390.625,17402.34375,17414.0625,17425.78125,17437.5,17449.21875,17460.9375,17472.65625,17484.375,17496.09375,17507.8125,17519.53125,17531.25,17542.96875,17554.6875,17566.40625,17578.125,17589.84375,17601.5625,17613.28125,17625.0,17636.71875,17648.4375,17660.15625,17671.875,17683.59375,17695.3125,17707.03125,17718.75,17730.46875,17742.1875,17753.90625,17765.625,17777.34375,17789.0625,17800.78125,17812.5,17824.21875,17835.9375,17847.65625,17859.375,17871.09375,17882.8125,17894.53125,17906.25,17917.96875,17929.6875,17941.40625,17953.125,17964.84375,17976.5625,17988.28125,18000.0,18011.71875,18023.4375,18035.15625,18046.875,18058.59375,18070.3125,18082.03125,18093.75,18105.46875,18117.1875,18128.90625,18140.625,18152.34375,18164.0625,18175.78125,18187.5,18199.21875,18210.9375,18222.65625,18234.375,18246.09375,18257.8125,18269.53125,18281.25,18292.96875,18304.6875,18316.40625,18328.125,18339.84375,18351.5625,18363.28125,18375.0,18386.71875,18398.4375,18410.15625,18421.875,18433.59375,18445.3125,18457.03125,18468.75,18480.46875,18492.1875,18503.90625,18515.625,18527.34375,18539.0625,18550.78125,18562.5,18574.21875,18585.9375,18597.65625,18609.375,18621.09375,18632.8125,18644.53125,18656.25,18667.96875,18679.6875,18691.40625,18703.125,18714.84375,18726.5625,18738.28125,18750.0,18761.71875,18773.4375,18785.15625,18796.875,18808.59375,18820.3125,18832.03125,18843.75,18855.46875,18867.1875,18878.90625,18890.625,18902.34375,18914.0625,18925.78125,18937.5,18949.21875,18960.9375,18972.65625,18984.375,18996.09375,19007.8125,19019.53125,19031.25,19042.96875,19054.6875,19066.40625,19078.125,19089.84375,19101.5625,19113.28125,19125.0,19136.71875,19148.4375,19160.15625,19171.875,19183.59375,19195.3125,19207.03125,19218.75,19230.46875,19242.1875,19253.90625,19265.625,19277.34375,19289.0625,19300.78125,19312.5,19324.21875,19335.9375,19347.65625,19359.375,19371.09375,19382.8125,19394.53125,19406.25,19417.96875,19429.6875,19441.40625,19453.125,19464.84375,19476.5625,19488.28125,19500.0,19511.71875,19523.4375,19535.15625,19546.875,19558.59375,19570.3125,19582.03125,19593.75,19605.46875,19617.1875,19628.90625,19640.625,19652.34375,19664.0625,19675.78125,19687.5,19699.21875,19710.9375,19722.65625,19734.375,19746.09375,19757.8125,19769.53125,19781.25,19792.96875,19804.6875,19816.40625,19828.125,19839.84375,19851.5625,19863.28125,19875.0,19886.71875,19898.4375,19910.15625,19921.875,19933.59375,19945.3125,19957.03125,19968.75,19980.46875,19992.1875,20003.90625,20015.625,20027.34375,20039.0625,20050.78125,20062.5,20074.21875,20085.9375,20097.65625,20109.375,20121.09375,20132.8125,20144.53125,20156.25,20167.96875,20179.6875,20191.40625,20203.125,20214.84375,20226.5625,20238.28125,20250.0,20261.71875,20273.4375,20285.15625,20296.875,20308.59375,20320.3125,20332.03125,20343.75,20355.46875,20367.1875,20378.90625,20390.625,20402.34375,20414.0625,20425.78125,20437.5,20449.21875,20460.9375,20472.65625,20484.375,20496.09375,20507.8125,20519.53125,20531.25,20542.96875,20554.6875,20566.40625,20578.125,20589.84375,20601.5625,20613.28125,20625.0,20636.71875,20648.4375,20660.15625,20671.875,20683.59375,20695.3125,20707.03125,20718.75,20730.46875,20742.1875,20753.90625,20765.625,20777.34375,20789.0625,20800.78125,20812.5,20824.21875,20835.9375,20847.65625,20859.375,20871.09375,20882.8125,20894.53125,20906.25,20917.96875,20929.6875,20941.40625,20953.125,20964.84375,20976.5625,20988.28125,21000.0,21011.71875,21023.4375,21035.15625,21046.875,21058.59375,21070.3125,21082.03125,21093.75,21105.46875,21117.1875,21128.90625,21140.625,21152.34375,21164.0625,21175.78125,21187.5,21199.21875,21210.9375,21222.65625,21234.375,21246.09375,21257.8125,21269.53125,21281.25,21292.96875,21304.6875,21316.40625,21328.125,21339.84375,21351.5625,21363.28125,21375.0,21386.71875,21398.4375,21410.15625,21421.875,21433.59375,21445.3125,21457.03125,21468.75,21480.46875,21492.1875,21503.90625,21515.625,21527.34375,21539.0625,21550.78125,21562.5,21574.21875,21585.9375,21597.65625,21609.375,21621.09375,21632.8125,21644.53125,21656.25,21667.96875,21679.6875,21691.40625,21703.125,21714.84375,21726.5625,21738.28125,21750.0,21761.71875,21773.4375,21785.15625,21796.875,21808.59375,21820.3125,21832.03125,21843.75,21855.46875,21867.1875,21878.90625,21890.625,21902.34375,21914.0625,21925.78125,21937.5,21949.21875,21960.9375,21972.65625,21984.375,21996.09375,22007.8125,22019.53125,22031.25,22042.96875,22054.6875,22066.40625,22078.125,22089.84375,22101.5625,22113.28125,22125.0,22136.71875,22148.4375,22160.15625,22171.875,22183.59375,22195.3125,22207.03125,22218.75,22230.46875,22242.1875,22253.90625,22265.625,22277.34375,22289.0625,22300.78125,22312.5,22324.21875,22335.9375,22347.65625,22359.375,22371.09375,22382.8125,22394.53125,22406.25,22417.96875,22429.6875,22441.40625,22453.125,22464.84375,22476.5625,22488.28125,22500.0,22511.71875,22523.4375,22535.15625,22546.875,22558.59375,22570.3125,22582.03125,22593.75,22605.46875,22617.1875,22628.90625,22640.625,22652.34375,22664.0625,22675.78125,22687.5,22699.21875,22710.9375,22722.65625,22734.375,22746.09375,22757.8125,22769.53125,22781.25,22792.96875,22804.6875,22816.40625,22828.125,22839.84375,22851.5625,22863.28125,22875.0,22886.71875,22898.4375,22910.15625,22921.875,22933.59375,22945.3125,22957.03125,22968.75,22980.46875,22992.1875,23003.90625,23015.625,23027.34375,23039.0625,23050.78125,23062.5,23074.21875,23085.9375,23097.65625,23109.375,23121.09375,23132.8125,23144.53125,23156.25,23167.96875,23179.6875,23191.40625,23203.125,23214.84375,23226.5625,23238.28125,23250.0,23261.71875,23273.4375,23285.15625,23296.875,23308.59375,23320.3125,23332.03125,23343.75,23355.46875,23367.1875,23378.90625,23390.625,23402.34375,23414.0625,23425.78125,23437.5,23449.21875,23460.9375,23472.65625,23484.375,23496.09375,23507.8125,23519.53125,23531.25,23542.96875,23554.6875,23566.40625,23578.125,23589.84375,23601.5625,23613.28125,23625.0,23636.71875,23648.4375,23660.15625,23671.875,23683.59375,23695.3125,23707.03125,23718.75,23730.46875,23742.1875,23753.90625,23765.625,23777.34375,23789.0625,23800.78125,23812.5,23824.21875,23835.9375,23847.65625,23859.375,23871.09375,23882.8125,23894.53125,23906.25,23917.96875,23929.6875,23941.40625,23953.125,23964.84375,23976.5625,23988.28125,24000.0
